time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location,imu
1590560544.4877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.4919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.4978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.5918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.5978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6477,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.6978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7179,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7398,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7719,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.7918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.7978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8179,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8779,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.8919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.8978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560544.9918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560544.9978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0177,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0777,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.0919,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.0977,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1253,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1314,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1412,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1513,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1613,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1713,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1813,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.1913,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.1977,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2013,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2113,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2213,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2277,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2313,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2413,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2513,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2613,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2713,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2777,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2813,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.2913,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.2978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3013,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3113,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3213,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3315,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3413,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3513,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3613,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3713,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3813,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.3913,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.3978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4013,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4114,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4258,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.4918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.4978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5019,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5679,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.5918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.5978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6477,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6777,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.6918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.6977,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7878,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.7918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.7978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8078,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8219,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8319,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8378,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8419,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8578,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8619,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8678,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.8918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.8978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9119,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9218,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9318,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9418,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9518,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9618,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9718,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9818,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560545.9918,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560545.9978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0018,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0077,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0118,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0178,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0252,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0278,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0312,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0377,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0412,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0478,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0512,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0577,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0612,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0677,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0712,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0778,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0812,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0877,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
1590560546.0911,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,6,0.05
1590560546.0978,0,1,50,12.0,0,0.0,nan,1,0.0,0.0,0,0.05
